22
9300 0 17 2 
8982 1 10 5 
8722 1 2 14 
8390 1 7 2 
8318 3 15 10 
7762 1 5 14 
7258 3 11 16 
6602 1 0 5 
6284 1 12 14 
5116 1 18 16 
4874 3 18 7 
4060 0 3 2 
3348 2 0 10 
3168 3 11 14 
3064 1 21 9 
2372 1 13 3 
2296 3 1 6 
1970 1 11 1 
1280 1 1 11 
600 1 18 3 
324 3 13 16 
60 1 21 12 
