29
0 0 0 0 2 0 0 5 0 6 0 10 0 
0 0 0 1 2 0 0 10 0 15 0 11 0 
0 0 0 2 2 0 0 15 0 7 0 2 0 
0 0 0 3 2 0 0 20 0 10 0 3 0 
0 0 0 4 1 0 0 25 0 8 0 6 0 
0 0 0 5 2 0 0 30 0 16 0 6 0 
0 0 0 6 2 0 0 35 0 15 0 16 0 
0 0 0 7 1 0 0 40 0 7 0 7 0 
0 0 0 8 1 0 0 45 0 14 0 15 0 
0 0 0 9 1 0 0 50 0 19 0 14 0 
0 0 0 10 2 0 0 55 0 11 0 6 0 
0 0 0 11 2 0 0 60 0 17 0 7 0 
0 0 0 12 2 0 0 65 0 16 0 16 0 
0 0 0 13 2 0 0 70 0 1 0 5 0 
0 0 0 14 0 0 0 75 0 4 0 10 0 
0 0 0 15 0 0 0 80 0 21 0 5 0 
0 0 0 16 0 0 0 85 0 9 0 2 0 
0 0 0 17 2 0 0 90 0 13 0 0 0 
0 0 0 18 2 0 0 95 0 5 0 8 0 
0 0 0 19 1 100 0 100 0 13 0 14 0 
0 0 0 20 1 232 0 105 0 3 0 15 0 
0 0 0 21 2 0 0 110 0 19 0 3 0 
0 0 0 22 2 0 0 115 0 8 0 5 0 
0 0 0 23 1 0 0 120 0 11 0 16 0 
0 0 0 24 1 0 0 125 0 0 0 7 0 
0 0 0 25 2 0 0 130 0 17 0 0 0 
0 0 0 26 0 0 0 135 0 17 0 1 0 
0 0 0 27 0 0 0 140 0 3 0 15 0 
0 0 0 28 0 0 0 145 0 1 0 5 0 
0 0 0 29 1 0 0 150 0 16 0 6 0 
1 3 4 2 8 12 14 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 5 6 7 9 10 11 13 17 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 10000 
0 0 0 0 2 60 0 5 1 6 0 10 0 
0 0 0 1 2 60 0 10 1 15 0 11 0 
0 0 0 2 2 0 0 15 0 7 0 2 0 
0 0 0 3 2 0 0 20 0 10 0 3 0 
0 0 0 4 1 0 0 25 0 8 0 6 0 
0 0 0 5 2 0 0 30 0 16 0 6 0 
0 0 0 6 2 0 0 35 0 15 0 16 0 
0 0 0 7 1 0 0 40 0 7 0 7 0 
0 0 0 8 1 0 0 45 0 14 0 15 0 
0 0 0 9 1 0 0 50 0 19 0 14 0 
0 0 0 10 2 0 0 55 0 11 0 6 0 
0 0 0 11 2 0 0 60 0 17 0 7 0 
0 0 0 12 2 0 0 65 0 16 0 16 0 
0 0 0 13 2 0 0 70 0 1 0 5 0 
0 0 0 14 0 0 0 75 0 4 0 10 0 
0 0 0 15 0 0 0 80 0 21 0 5 0 
0 0 0 16 0 0 0 85 0 9 0 2 0 
0 0 0 17 2 0 0 90 0 13 0 0 0 
0 0 0 18 2 0 0 95 0 5 0 8 0 
0 0 0 19 1 100 0 100 0 13 0 14 0 
0 0 0 20 1 232 0 105 0 3 0 15 0 
0 0 0 21 2 0 0 110 0 19 0 3 0 
0 0 0 22 2 0 0 115 0 8 0 5 0 
