28
9477 1 18 3 
8443 0 21 13 
7923 0 21 13 
7920 1 19 3 
7643 0 11 14 
7584 3 16 15 
7169 1 8 14 
7157 2 20 3 
6801 2 9 7 
6798 3 2 10 
6071 1 3 15 
5306 0 3 12 
5102 2 13 7 
4735 3 5 6 
4627 1 13 11 
4355 1 4 7 
4343 2 1 13 
3885 0 10 0 
3285 2 15 12 
3282 3 12 0 
2441 2 10 0 
1679 0 0 7 
1117 1 2 2 
1101 2 13 16 
1071 3 21 10 
655 3 4 16 
428 1 18 1 
233 2 3 3 
