27
8236 1 18 16 
8210 3 0 12 
7692 3 18 2 
7628 1 9 6 
7003 2 11 0 
6928 0 7 16 
6452 0 9 16 
6047 0 17 2 
5543 1 19 15 
5137 2 0 5 
4864 2 11 16 
4623 0 5 1 
3755 2 21 4 
3571 0 16 0 
2948 3 1 3 
2904 1 13 16 
2596 1 21 6 
2472 2 16 0 
1948 2 0 11 
1844 0 13 2 
1616 2 4 0 
1552 0 20 14 
1296 2 18 1 
949 2 6 0 
447 1 17 14 
118 2 11 16 
22 0 14 0 
