36
9651 2 17 5 
9276 1 9 6 
8771 0 6 7 
8764 3 4 1 
8588 2 0 13 
8202 0 5 16 
7610 1 4 7 
6076 1 18 15 
5706 0 10 16 
5575 2 21 9 
4802 0 19 15 
4441 2 5 6 
4285 0 16 16 
4025 2 12 16 
3807 0 11 0 
3597 2 17 14 
3317 0 15 16 
2993 2 5 1 
2930 0 2 12 
2625 2 0 6 
2409 0 0 8 
2151 2 0 13 
2018 0 21 4 
1694 3 18 16 
1594 2 20 3 
1450 0 3 16 
1275 3 0 11 
1235 2 5 0 
922 2 7 16 
915 3 10 0 
834 0 0 10 
488 3 21 8 
485 2 18 15 
483 0 4 16 
153 0 17 0 
95 2 11 16 
