18
0 0 0 0 0 0 0 5 0 10 87 14 359 
0 0 0 1 1 0 0 10 0 1 0 4 0 
0 0 0 2 2 0 0 15 0 15 249 9 317 
0 0 0 3 0 0 0 20 0 6 0 2 0 
0 0 0 4 2 0 0 25 0 13 0 3 0 
0 0 0 5 1 0 0 30 0 9 249 12 317 
0 0 0 6 2 0 0 35 0 12 0 7 0 
0 0 0 7 2 0 0 40 0 17 249 16 317 
0 0 0 8 2 0 0 45 0 20 0 9 0 
0 0 0 9 1 0 0 50 0 6 0 13 0 
0 0 0 10 0 0 0 55 0 6 87 1 359 
0 0 0 11 2 0 0 60 0 13 87 11 359 
0 0 0 12 0 0 0 65 0 17 0 4 0 
0 0 0 13 0 0 0 70 0 3 0 12 0 
0 0 0 14 1 0 0 75 0 1 0 6 0 
0 0 0 15 2 0 0 80 0 20 0 7 0 
0 0 0 16 1 0 0 85 0 17 87 1 359 
0 0 0 17 1 0 0 90 0 21 87 9 359 
0 0 0 18 0 0 0 95 0 12 0 16 0 
0 0 0 19 0 100 0 100 0 3 0 10 0 
0 0 0 20 0 232 0 105 0 10 0 7 0 
0 0 0 21 1 0 0 110 0 6 0 11 0 
0 0 0 22 0 0 0 115 0 8 0 12 0 
0 0 0 23 2 0 0 120 0 16 0 5 0 
0 0 0 24 0 0 0 125 0 7 0 16 0 
0 0 0 25 0 0 0 130 0 2 0 5 0 
0 0 0 26 2 0 0 135 0 2 0 15 0 
0 0 0 27 2 0 0 140 0 7 0 7 0 
0 0 0 28 0 0 0 145 0 20 0 7 0 
0 0 0 29 0 0 0 150 0 3 0 9 0 
2 5 12 7 7 10 11 16 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13 16 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18 4 2 6 9 12 14 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 10 11 6 14 0 7 17 9 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 10000 
0 0 0 0 0 0 0 9 0 5 87 13 359 
0 0 0 1 1 76 0 10 1 1 0 4 0 
0 0 0 2 2 24 0 15 1 15 249 9 317 
0 0 0 3 0 0 0 20 0 6 0 2 0 
0 0 0 4 2 0 0 25 0 13 0 3 0 
0 0 0 5 1 0 0 30 0 9 249 12 317 
0 0 0 6 2 0 0 35 0 12 0 7 0 
0 0 0 7 2 0 0 40 0 17 249 16 317 
0 0 0 8 2 0 0 45 0 20 0 9 0 
0 0 0 9 1 0 0 50 0 6 0 13 0 
