15
9015 0 1 5 
8520 1 8 5 
8368 2 17 1 
8368 3 11 13 
8031 1 0 10 
6945 2 1 14 
5185 2 0 9 
4899 2 11 6 
4233 2 20 4 
3973 2 5 16 
2369 1 21 7 
1917 2 1 13 
1779 0 1 6 
734 2 8 15 
241 0 15 1 
