19
8509 2 0 7 
8503 0 17 5 
8200 1 6 1 
7882 3 9 16 
7800 1 19 11 
7622 3 8 0 
7366 2 0 13 
4867 2 17 1 
4756 0 5 16 
4367 2 13 11 
4249 0 12 4 
3919 2 21 5 
3705 0 18 13 
3503 2 19 2 
3004 1 21 13 
2978 3 8 11 
2676 1 3 1 
2658 3 2 15 
384 3 8 14 
