28
9314 2 16 16 
8972 1 9 1 
8726 3 18 15 
8587 1 20 13 
8386 3 1 8 
8385 2 20 8 
7885 2 13 3 
7126 3 21 6 
6939 0 0 9 
5961 3 1 11 
5821 1 10 16 
5669 3 20 9 
5391 3 9 4 
5269 1 12 1 
4788 1 16 1 
4474 3 0 13 
3903 1 2 4 
3649 3 3 9 
3201 1 5 13 
2965 3 5 1 
2675 1 0 6 
1981 1 13 13 
1263 0 1 12 
995 3 14 16 
931 1 17 1 
609 1 2 6 
545 3 21 10 
225 1 19 15 
