25
9117 3 4 13 
8326 3 19 14 
8096 1 14 7 
7816 3 4 2 
7708 1 10 14 
7089 0 17 6 
7047 2 17 14 
5368 1 6 3 
5175 0 2 15 
5093 2 13 0 
4667 0 0 5 
4088 0 0 12 
4056 1 10 14 
3787 2 8 16 
3228 1 3 16 
3046 3 11 0 
2710 1 12 12 
2658 3 1 14 
2054 0 17 16 
1646 2 0 6 
1515 0 7 15 
1235 2 21 13 
883 0 1 5 
517 2 8 16 
193 2 6 0 
