3 0 3 
2 1 4 
1 2 2 
0 3 0 
3 4 3 
2 5 4 
1 6 2 
0 7 0 
3 8 3 
2 9 4 
1 10 2 
0 11 0 
3 12 3 
2 13 4 
1 14 1 
0 15 0 
3 16 3 
2 17 4 
1 18 1 
0 19 0 
3 20 3 
2 21 4 
1 22 1 
0 23 0 
3 24 3 
2 25 4 
1 26 1 
0 27 0 
3 28 3 
2 29 4 
1 30 1 
0 31 0 
3 32 3 
2 33 4 
1 34 2 
0 35 0 
3 36 3 
2 37 4 
1 38 2 
0 39 0 
3 40 3 
2 41 4 
1 42 2 
0 43 0 
3 44 3 
2 45 4 
1 46 2 
0 47 0 
3 48 3 
2 49 4 
1 50 2 
0 51 0 
3 52 3 
2 53 4 
1 54 1 
0 55 1 
3 56 5 
3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 57 3 
1 58 5 
1 3 3 3 3 3 3 3 3 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 59 1 
3 60 5 
3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 61 4 
1 62 5 
1 3 3 3 3 3 3 3 3 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 63 3 
3 64 5 
3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 65 4 
1 66 5 
1 3 3 3 3 3 3 3 3 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 67 3 
3 68 5 
3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 69 4 
1 70 5 
1 3 3 3 3 3 3 3 3 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 71 3 
3 72 5 
3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 73 4 
1 74 5 
1 3 3 3 3 3 3 3 3 3 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 75 3 
3 76 5 
3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 77 4 
1 78 5 
1 3 3 3 3 3 3 3 3 3 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 79 3 
3 80 5 
3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 81 4 
1 82 5 
1 3 3 3 3 3 3 3 3 3 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 83 3 
3 84 5 
3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 85 4 
1 86 5 
1 3 3 3 3 3 3 3 3 3 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 87 1 
3 88 3 
2 89 4 
1 90 5 
1 3 3 3 3 3 3 3 3 3 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 91 4 
3 92 5 
3 3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 93 4 
1 94 5 
1 3 3 3 3 3 3 3 3 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 95 4 
3 96 5 
3 3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 97 4 
1 98 5 
1 3 3 3 3 3 3 3 3 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 99 4 
3 100 5 
3 3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 101 4 
1 102 5 
1 3 3 3 3 3 3 3 3 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 103 1 
3 104 5 
3 3 3 3 3 3 3 1 3 3 1 3 1 3 1 1 4 4 0 0 0 0 0 0 0 0 0 0 0 0 
2 105 4 
1 106 5 
1 3 3 3 3 3 3 3 3 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 107 4 
3 108 5 
