35
9776 2 21 13 
9775 0 0 8 
9764 3 4 13 
9366 2 21 10 
9340 0 4 16 
8950 1 3 3 
8943 0 1 10 
8690 1 3 16 
8683 0 20 12 
8606 2 6 8 
7838 2 4 4 
7373 0 19 13 
6741 2 9 16 
6278 0 11 12 
6273 3 21 12 
6107 2 10 1 
5821 3 9 12 
5692 1 15 5 
5150 1 4 7 
4778 2 8 4 
4776 0 13 16 
4404 0 11 7 
4078 2 19 13 
3957 0 8 16 
3556 3 10 16 
3539 1 0 13 
2944 3 0 9 
2844 1 2 3 
2203 3 1 13 
1668 1 16 1 
1604 3 2 3 
661 1 15 16 
532 3 21 10 
212 3 5 1 
203 1 1 12 
