28
9041 2 5 1 
8307 0 17 5 
7307 1 8 2 
7286 3 20 4 
6996 3 1 12 
6872 1 9 16 
6241 1 0 9 
5944 2 7 4 
5616 0 18 2 
5520 2 9 14 
5236 0 4 5 
5120 3 7 11 
5112 2 20 13 
4475 1 5 2 
4463 2 21 13 
4435 0 19 3 
4435 3 0 13 
3787 1 9 14 
3458 2 13 1 
2439 2 6 1 
2439 3 17 13 
2118 1 0 5 
2110 2 21 5 
2087 3 11 1 
1617 1 10 16 
1520 3 9 11 
660 2 3 16 
462 0 20 4 
