10
8616 3 21 13 
7847 3 21 8 
7676 1 15 15 
6293 1 2 15 
6059 3 3 2 
5751 1 0 6 
5321 3 14 0 
3143 1 13 16 
3075 3 19 10 
2809 1 11 0 
