28
9574 3 18 1 
9263 0 6 3 
8925 0 13 3 
8463 0 17 13 
8127 1 19 9 
7450 1 6 16 
6854 3 3 15 
6347 2 11 14 
5795 1 7 3 
5619 3 0 11 
5617 2 4 1 
5140 1 2 15 
4870 3 14 0 
4332 1 0 7 
4002 3 4 0 
3718 1 0 7 
3108 1 2 12 
2806 3 2 4 
2752 1 21 10 
2438 3 6 0 
2424 1 10 16 
1978 1 1 13 
1456 3 19 15 
1386 1 16 0 
876 1 17 13 
614 3 17 6 
344 3 19 14 
316 1 17 2 
