35
9790 3 3 13 
9775 0 9 2 
9771 2 19 15 
9209 2 10 5 
8852 3 10 13 
8292 1 13 2 
7914 3 7 7 
7902 1 2 3 
7587 2 15 6 
7443 1 11 16 
6088 1 17 10 
6061 2 11 16 
5649 3 20 11 
5568 1 12 16 
5215 3 2 3 
5167 2 19 15 
4887 2 3 10 
4784 0 21 9 
4548 2 15 1 
4387 1 8 13 
4039 0 8 13 
3906 1 7 2 
3783 3 3 10 
3781 2 9 16 
3026 3 21 11 
2976 1 0 8 
2442 1 11 16 
2073 3 16 16 
1990 1 20 13 
1606 3 17 2 
1185 3 12 16 
768 1 20 5 
744 2 13 1 
510 2 18 16 
191 3 6 16 
