28
9105 3 16 2 
8805 0 13 1 
8805 2 14 14 
8535 2 5 16 
8435 0 1 4 
7690 3 12 2 
7367 1 3 9 
7094 3 8 5 
6998 1 12 1 
6645 1 5 12 
6104 3 0 13 
6081 1 7 2 
5733 1 4 5 
4825 1 6 2 
4364 0 1 4 
4179 3 21 9 
3940 0 10 2 
3940 2 16 6 
3618 3 3 15 
3036 0 3 16 
3030 2 12 13 
2637 3 20 14 
2436 1 16 1 
2230 3 0 13 
2102 1 4 16 
1917 2 1 8 
1404 1 5 1 
650 3 3 16 
