3 0 1 
2 1 1 
1 2 2 
0 3 2 
3 4 2 
2 5 1 
1 6 2 
0 7 2 
3 8 2 
2 9 1 
1 10 2 
0 11 2 
3 12 2 
2 13 1 
1 14 2 
0 15 2 
3 16 2 
2 17 1 
1 18 2 
0 19 2 
3 20 2 
2 21 1 
1 22 2 
0 23 2 
3 24 2 
2 25 1 
1 26 2 
0 27 2 
3 28 2 
2 29 1 
1 30 2 
0 31 2 
3 32 2 
2 33 1 
1 34 2 
0 35 2 
3 36 2 
2 37 1 
1 38 2 
0 39 2 
3 40 2 
2 41 4 
1 42 2 
0 43 4 
3 44 2 
2 45 4 
1 46 2 
0 47 4 
3 48 2 
2 49 4 
1 50 2 
0 51 4 
3 52 2 
2 53 4 
1 54 4 
0 55 4 
3 56 2 
2 57 4 
1 58 4 
0 59 4 
3 60 2 
2 61 1 
1 62 4 
0 63 1 
3 64 2 
2 65 1 
1 66 4 
0 67 2 
3 68 2 
2 69 1 
1 70 4 
0 71 2 
3 72 2 
2 73 1 
1 74 2 
0 75 2 
3 76 2 
2 77 1 
1 78 5 
0 4 4 1 4 4 4 4 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 
0 79 2 
3 80 2 
2 81 1 
1 82 2 
0 83 2 
3 84 2 
2 85 1 
1 86 2 
0 87 4 
3 88 2 
2 89 1 
1 90 2 
0 91 4 
3 92 2 
2 93 1 
1 94 3 
0 95 4 
3 96 2 
2 97 1 
1 98 3 
0 99 4 
3 100 2 
2 101 1 
1 102 3 
0 103 4 
3 104 2 
2 105 1 
1 106 3 
0 107 4 
3 108 2 
2 109 1 
1 110 3 
0 111 4 
3 112 2 
2 113 1 
1 114 1 
0 115 4 
3 116 2 
2 117 1 
1 118 1 
0 119 2 
3 120 2 
2 121 1 
1 122 5 
0 4 1 1 4 4 4 1 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 
0 123 2 
3 124 2 
2 125 1 
1 126 1 
0 127 2 
3 128 2 
2 129 1 
1 130 1 
0 131 2 
3 132 2 
2 133 1 
1 134 1 
0 135 2 
3 136 2 
2 137 1 
1 138 1 
0 139 2 
3 140 2 
2 141 4 
1 142 4 
0 143 3 
3 144 2 
2 145 4 
1 146 4 
0 147 3 
3 148 2 
2 149 4 
1 150 4 
0 151 4 
3 152 2 
2 153 4 
1 154 2 
0 155 4 
3 156 2 
2 157 4 
1 158 2 
0 159 4 
3 160 2 
2 161 1 
1 162 2 
0 163 1 
3 164 4 
2 165 1 
1 166 2 
0 167 4 
3 168 4 
2 169 1 
1 170 2 
0 171 3 
3 172 4 
2 173 1 
1 174 2 
0 175 3 
3 176 4 
2 177 1 
1 178 2 
0 179 3 
3 180 4 
2 181 1 
1 182 5 
0 4 1 4 4 4 4 1 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 
0 183 3 
3 184 4 
2 185 1 
1 186 4 
0 187 3 
3 188 4 
2 189 1 
1 190 4 
0 191 3 
3 192 4 
2 193 1 
1 194 4 
0 195 3 
3 196 4 
2 197 1 
1 198 2 
0 199 3 
3 200 4 
2 201 4 
1 202 2 
0 203 1 
3 204 4 
2 205 4 
1 206 2 
0 207 1 
3 208 4 
2 209 4 
1 210 2 
0 211 1 
3 212 4 
2 213 4 
1 214 3 
0 215 1 
3 216 4 
2 217 4 
1 218 3 
0 219 1 
3 220 4 
2 221 1 
1 222 3 
0 223 4 
3 224 4 
2 225 1 
1 226 3 
0 227 1 
3 228 4 
2 229 1 
1 230 4 
0 231 1 
3 232 4 
2 233 1 
1 234 1 
0 235 1 
3 236 4 
2 237 1 
1 238 5 
0 4 1 1 4 4 4 4 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 -858993460 
0 239 1 
3 240 4 
2 241 4 
1 242 2 
0 243 1 
3 244 4 
2 245 0 
1 246 2 
0 247 4 
3 248 4 
2 249 0 
1 250 2 
0 251 4 
3 252 4 
2 253 0 
1 254 4 
0 255 4 
3 256 4 
2 257 0 
1 258 4 
0 259 4 
3 260 4 
2 261 0 
1 262 4 
0 263 4 
3 264 2 
2 265 0 
1 266 4 
0 267 2 
3 268 2 
2 269 0 
1 270 4 
0 271 4 
3 272 2 
2 273 0 
1 274 2 
0 275 4 
3 276 2 
2 277 0 
1 278 2 
0 279 1 
3 280 2 
2 281 0 
1 282 5 
