10
8471 1 0 9 
6327 3 0 5 
6044 1 0 7 
4728 1 14 0 
3840 1 0 10 
2984 1 3 15 
2468 3 12 16 
1546 1 5 1 
1546 3 20 14 
243 2 12 14 
