22
8749 2 0 8 
8316 1 21 9 
8214 3 13 13 
7958 1 0 7 
7774 3 21 6 
7646 1 13 14 
5692 0 3 15 
5197 2 13 0 
4377 2 12 16 
4016 0 0 9 
3680 0 8 0 
3214 3 11 14 
3040 1 17 1 
2866 3 21 13 
2559 2 5 8 
2008 3 0 5 
1676 0 10 16 
1335 0 2 2 
817 3 0 5 
816 0 6 1 
450 3 16 15 
12 1 2 12 
