28
8517 0 7 15 
8511 2 12 11 
8110 3 13 16 
7964 1 16 5 
7702 3 2 11 
7676 1 17 16 
7394 3 8 13 
7358 1 0 5 
6976 1 11 0 
6337 3 2 11 
5872 1 9 16 
5453 3 19 10 
5448 1 14 0 
4880 1 3 16 
4473 0 2 15 
4298 2 8 16 
4035 0 18 1 
3196 1 11 16 
2901 3 15 4 
2818 1 0 12 
2600 3 21 9 
1909 3 17 16 
1524 1 7 2 
1425 3 17 1 
1207 2 0 13 
962 3 11 16 
885 1 21 12 
104 2 21 6 
